,Date of Sale,Product,Product Category,Quantity,Total Price,Total Profit,Payment Type,Customer Age Category,Customer Location,Customer ID,Customer Gender
1610,2024-11-20,Dark Wash Straight Fit Jeans,Men → Jeans,1,€33.00,€13.20,Debit Card,25-34,Meath,16397,Female
1611,2024-11-20,Dark Blue Belted Jeans,Men → Jeans,1,€29.00,€11.60,Credit Card,45-54,Galway,13194,Female
1612,20 Nov 2024,Pink Cheque Shirt Dress,Children → Girls Wear,-1,€16.50,€8.41,Credit Card,25-34,Cork,9306,Female
1613,2024-11-20,Orange/Navy Shorts Three Pack,Children → Girls Wear,2,€33.00,€16.83,Credit Card,25-34,Cork,14569,Female
1614,21 Nov 2024,Dark Blue Belted Jeans,Men → Jeans,1,€29.00,€11.60,Debit Card,25-34,Westmeath,4186,Female
1615,2024-11-21,White Short Sleeve Oxford Shirt,Men → Shirts,1,€53.00,€20.14,Debit Card,35-44,Wexford,8475,Female
1616,2024-11-21,Dark Ink Slim Fit Jeans with Stretch,Men → Jeans,1,€46.00,€18.40,Credit Card,25-34,Wicklow,3714,Female
1617,2024-11-21,Grey Marl Panda Face Crew,Children → Boys Wear,-1,€10.35,€4.71,Debit Card,25-34,Dublin,7107,Male
1618,2024-11-21,Floral Embroidered Kaftan,Children → Girls Wear,2,€64.00,€32.64,Debit Card,45-54,Dublin,7669,Female
1619,2024-11-21,Woodel Wall Mirror,Homeware → Design,1,€66.00,€26.40,Credit Card,25-34,Cork,9378,Female
1620,2024-11-21,Black Slim Fit Jeans with Stretch,Men → Jeans,1,€46.00,€18.40,Credit Card,25-34,Dublin,8469,Female
1621,2024-11-21,Pink Slim Fit Double Cuff Shirt,Men → Shirts,1,€29.00,€11.02,Credit Card,45-54,Laois,18350,Female
1622,21 Nov 2024,Navy Colourblock Crew and Jogger Set,Children → Boys Wear,2,€ 35.00,€17.85,Debit Card,55-64,Limerick,12478,Male
1623,2024-11-22,Double Wall Mug,Homeware → Design,1,€12.50,€5.00,Credit Card,25-34,Monaghan,13816,Male
1624,2024-11-22,Orange/Navy Shorts Three Pack,Children → Girls Wear,1,€16.50,€8.41,Credit Card,45-54,Donegal,2359,Female
1625,2024-11-22,Black Single Cuff Shirt,Men → Shirts,1,€42.00,€15.96,Debit Card,35-44,Limerick,18169,Female
1626,22 Nov 2024,White Puff Sleeve T-shirt Five Pack,Children → Girls Wear,2,€43.00,€21.93,Credit Card,25-34,Limerick,19056,Female
1627,2024-11-23,Dark Ink Slim Fit Jeans with Stretch,Men → Jeans,1,€46.00,€18.40,CC,25-34,Carlow,18428,Female
1628,2024-11-23,Mola Headlamp,Homeware → Design,-1,€ 43.00,€17.20,Credit Card,35-44,Kildare,15484,Female
1629,2024-11-23,Black Loose Fit Jeans with Stretch,Men → Jeans,1,€29.00,€11.60,Debit Card,45-54,Galway,15700,Male
1630,2024-11-24,Ultimate Feels Like Down Duvet,Homeware → Bed Bath,2,€136.00,€47.60,Debit Card,25-34,Donegal,14187,Prefer not to say
1631,2024-11-24,Black Slim Fit Jeans with Stretch,Men → Jeans,1,€46.00,€18.40,PayPal,18-24,Dublin,8119,Female
1632,2024-11-24,Lilac/Mint Long Sleeve Shirts,Children → Girls Wear,1,€26.00,€13.26,Credit Card,35-44,Cork,10262,Female
1633,2024-11-24,Fluro Shorts Two Pack,Children → Boys Wear,2,€31.50,€14.35,Credit Card,35-44,Longford,12116,Male
1634,2024-11-24,Dark Ink Slim Fit Jeans with Stretch,Men → Jeans,1,€ 46.00,€18.40,Debit Card,45-54,Waterford,3675,Male
1635,2024-11-25,Mid Blue Straight Fit Jeans,Men → Jeans,1,€38.00,€15.20,Debit Card,35-44,Kildare,7672,Female
1636,2024-11-25,Soft Velour Eyelet Lined Curtains,Homeware → Design,3,€286.20,€95.40,Credit Card,45-54,Clare,11872,Male
1637,2024-11-25,Hawaiian Print Sun Safe Two Piece,Children → Girls Wear,2,€35.00,€17.85,Credit Card,35-44,Kildare,3419,Female
1638,2024-11-25,Metallic Cross Strap Block Heels,Women → Shoes,1,€58.50,€22.75,Credit Card,25-34,Dublin,6239,Female
1639,2024-11-25,Pink Cheque Shirt Dress,Children → Girls Wear,1,€16.50,€8.41,Debit Card,25-34,Dublin,10769,Male
1640,26 Nov 2024,Fluro Shorts Two Pack,Children → Boys Wear,4,€70.00,€35.70,CC,35-44,Dublin,5233,Female
1641,26 Nov 2024,Multi Llama Vests Three Pack,Children → Girls Wear,1,€17.50,€8.93,PayPal,35-44,Dublin,1281,Male
1642,2024-11-26,Multi Short Sleeve Character T-shirt,Children → Boys Wear,1,€16.50,€8.41,Debit Card,25-34,Dublin,19550,Male
1643,2024-11-26,Navy Suede Loafers,Men → Shoes,1,€35.00,€15.75,PayPal,35-44,Limerick,18669,Female
1644,2024-11-26,White Puff Sleeve T-shirt Five Pack,Children → Girls Wear,1,€21.50,€10.96,PayPal,25-34,Wexford,18272,Female
1645,2024-11-26,Nude Peep Toe Cork Wedges,Men → Shoes,2,€ 88.00,€39.60,Credit Card,25-34,Mayo,17450,Female
1646,2024-11-26,White Puff Sleeve T-shirt Five Pack,Children → Girls Wear,3,€64.50,€32.90,Credit Card,25-34,Tipperary,5711,Female
1647,2024-11-26,Black Loose Fit Jeans with Stretch,Men → Jeans,1,€29.00,€11.60,Debit Card,45-54,Dublin,16047,Female
1648,2024-11-26,Floral Embroidered Kaftan,Children → Girls Wear,2,€64.00,€32.64,Credit Card,18-24,Clare,15122,Male
1649,26 Nov 2024,Woodel Wall Mirror,Homeware → Design,1,€66.00,€26.40,Credit Card,45-54,Meath,4012,Female
1650,2024-11-27,Dark Wash Straight Fit Jeans,Men → Jeans,1,€33.00,€13.20,Credit Card,45-54,Waterford,12722,Male
1651,2024-11-27,Crinkle Velvet Bed Set,Homeware → Bed Bath,2,€110.00,€38.50,Credit Card,45-54,Dublin,8203,Female
1652,27 Nov 2024,Light Blue Slim Fit Short Sleeve Stretch Shirt,Men → Shirts,1,€21.15,€6.58,Credit Card,25-34,Dublin,7107,Male
1653,27 Nov 2024,Pink Cheque Shirt Dress,Children → Girls Wear,1,€16.50,€8.41,Debit Card,25-34,Limerick,11334,Female
1654,2024-11-28,Juliette Pullover,Women → Tops,2,€95.40,€53.00,Debit Card,18-24,Kerry,17656,Male
1655,2024-11-28,Lattice Runner,Homeware → Design,4,€344.00,€137.60,CC,35-44,Dublin,5859,Female
1656,2024-11-29,Black Loose Fit Jeans with Stretch,Men → Jeans,1,€29.00,€11.60,Debit Card,35-44,Clare,11222,Female
1657,2024-11-29,Dawson Trolley,Homeware → Design,1,€57.00,€22.80,CC,45-54,Meath,7994,Female
1658,2024-11-29,Navy Suede Loafers,Men → Shoes,-1,€35.00,€15.75,Credit Card,25-34,Meath,1634,Male
1659,2024-11-29,Dark Wash Straight Fit Jeans,Men → Jeans,1,€33.00,€13.20,Credit Card,35-44,Dublin,15725,Male
1660,2024-11-29,Lyle & Scott Oxford Shirt,Men → Shirts,2,€126.00,€47.88,Debit Card,25-34,Laois,10091,Female
1661,2024-11-29,Black Skinny Fit Ultra Flex Jeans,Men → Jeans,1,€33.00,€13.20,Debit Card,55-64,Dublin,9241,Female
1662,2024-11-30,Lyle & Scott Oxford Shirt,Men → Shirts,2,€126.00,€47.88,PayPal,35-44,Dublin,15725,Male
1663,2024-11-30,Floral Embroidered Kaftan,Children → Girls Wear,2,€64.00,€32.64,Debit Card,25-34,Cork,9306,Female
1664,2024-11-30,Camp Stool,Homeware → Design,4,€66.00,€26.40,Credit Card,35-44,Westmeath,19462,Male
1665,2024-11-30,Mola Headlamp,Homeware → Design,2,€86.00,€34.40,Credit Card,35-44,Dublin,5859,Female
1666,30 Nov 2024,Navy Colourblock Crew and Jogger Set,Children → Boys Wear,2,€31.50,€14.35,Credit Card,25-34,Dublin,1116,Female
1667,2024-11-30,Pink Slim Fit Double Cuff Shirt,Men → Shirts,1,€ 26.10,€8.12,Credit Card,25-34,Dublin,5279,Male
1668,2024-11-30,White Colour Block T-Shirt,Children → Boys Wear,3,€67.50,€34.42,Credit Card,35-44,Cavan,9012,Female
1669,2024-11-30,Fancy Ballerina Shoes,Men → Shoes,4,€172.00,€77.40,Debit Card,18-24,Dublin,5797,Male
1670,2024-11-30,White Short Sleeve Bird Print Shirt,Men → Shirts,-1,€29.00,€11.02,Debit Card,25-34,Carlow,18428,Female
1671,2024-11-30,Black Slim Fit Jeans with Stretch,Men → Jeans,1,€46.00,€18.40,Credit Card,25-34,Dublin,7547,Female
1672,2024-11-30,Black Slim Fit Jeans with Stretch,Men → Jeans,2,€82.80,€27.60,CC,35-44,Dublin,4387,Female
1673,2024-12-01,White Puff Sleeve T-shirt Five Pack,Children → Girls Wear,1,€21.50,€10.96,Credit Card,25-34,Kilkenny,7647,Male
1674,2024-12-01,Black Loose Fit Jeans with Stretch,Men → Jeans,1,€29.00,€11.60,Credit Card,25-34,Limerick,5478,Male
1675,2024-12-01,Pennsylvania Notebooks,Homeware → Design,6,€69.00,€27.60,Credit Card,45-54,Clare,6725,Female
1676,2024-12-01,Metallic Cross Strap Block Heels,Women → Shoes,1,€65.00,€29.25,Credit Card,35-44,Cork,3244,Female
1677,2024-12-02,Floral Embroidered Kaftan,Children → Girls Wear,1,€32.00,€16.32,Credit Card,35-44,Cavan,14672,Female
1678,2024-12-02,Cobalt Corbed Sandals,Children → Boys Wear,1,€16.65,€7.58,Credit Card,35-44,Kilkenny,2441,Male
1679,02 Dec 2024,White Polo Two Pack,Children → Girls Wear,1,€7.50,€3.83,Debit Card,35-44,Laois,11919,Female
1680,2024-12-02,Pink Slim Fit Double Cuff Shirt,Men → Shirts,1,€29.00,€11.02,Debit Card,25-34,Cavan,16697,Female
1681,02 Dec 2024,Black Signature Point Court Shoes,Men → Shoes,1,€39.60,€15.40,Debit Card,35-44,Mayo,9991,Prefer not to say
1682,2024-12-02,Blue Floral Embroidered Mac,Children → Girls Wear,1,€35.00,€17.85,CC,35-44,Roscommon,17562,Female
1683,03 Dec 2024,Floral Embroidered Kaftan,Children → Girls Wear,2,€64.00,€32.64,Credit Card,45-54,Dublin,9612,Female
1684,03 Dec 2024,White Short Sleeve Oxford Shirt,Men → Shirts,1,€53.00,€20.14,Pay Pal,35-44,Limerick,18669,Female
1685,2024-12-03,Hawaiian Print Sun Safe Two Piece,Children → Girls Wear,1,€17.50,€8.93,Credit Card,35-44,Kildare,4261,Male
1686,2024-12-03,White Polo Two Pack,Children → Girls Wear,1,€6.75,€3.08,Credit Card,45-54,Galway,2103,Male
1687,2024-12-03,Orange/Navy Shorts Three Pack,Children → Girls Wear,2,€33.00,€16.83,Credit Card,55-64,Tipperary,1762,Male
1688,2024-12-03,Orange/Navy Shorts Three Pack,Children → Girls Wear,2,€33.00,€16.83,Credit Card,25-34,Dublin,8131,Male
1689,2024-12-03,Hawaiian Print Sun Safe Two Piece,Children → Girls Wear,1,€17.50,€8.93,Debit Card,35-44,Limerick,12809,Female
1690,2024-12-03,Multi Llama Vests Three Pack,Children → Girls Wear,1,€17.50,€8.93,Debit Card,35-44,Louth,6587,Prefer not to say
1691,2024-12-03,Blue Stripe Snuggle Fit Pyjamas,Children → Boys Wear,5,€92.50,€47.17,Credit Card,25-34,Clare,4591,Male
1692,2024-12-04,White Polo Two Pack,Children → Girls Wear,1,€7.50,€3.83,Debit Card,35-44,Carlow,14644,Female
1693,04 Dec 2024,Light Blue Ditsy Slub Dress,Women → Dresses,1,€22.50,€11.25,Credit Card,25-34,Dublin,7456,Male
1694,2024-12-04,Lyle & Scott Oxford Shirt,Men → Shirts,2,€126.00,€47.88,Credit Card,35-44,Dublin,1359,Female
1695,2024-12-04,White Short Sleeve Oxford Shirt,Men → Shirts,1,€53.00,€20.14,CC,45-54,Dublin,6656,Female
1696,04 Dec 2024,White Short Sleeve Oxford Shirt,Men → Shirts,1,€47.70,€14.84,Credit Card,25-34,Meath,12378,Male
1697,2024-12-05,Dawson Trolley,Homeware → Design,1,€57.00,€22.80,Credit Card,35-44,Tipperary,6711,Female
1698,2024-12-05,Multi Llama Vests Three Pack,Children → Girls Wear,1,€17.50,€8.93,Debit Card,35-44,Tipperary,14328,Female
1699,2024-12-05,Double Wall Mug,Homeware → Design,1,€12.50,€5.00,Credit Card,65+,Donegal,12841,Male
1700,2024-12-05,Whitney Pullover,Women → Tops,3,€148.50,€82.50,Credit Card,25-34,Dublin,14787,Male
1701,05 Dec 2024,Black Skinny Fit Ultra Flex Jeans,Men → Jeans,1,€ 33.00,€13.20,Debit Card,45-54,Cork,14291,Prefer not to say
1702,2024-12-05,Hawaiian Print Sun Safe Two Piece,Children → Girls Wear,1,€17.50,€8.93,Debit Card,25-34,Limerick,10659,Prefer not to say
1703,2024-12-06,Dawson Trolley,Homeware → Design,1,€57.00,€22.80,Credit Card,45-54,Monaghan,18616,Male
1704,2024-12-06,White Tie and Shirt Set,Men → Shirts,2,€70.00,€26.60,Credit Card,35-44,Kildare,4967,Male
1705,2024-12-06,Cydney Plaid Shirt,Women → Tops,-1,€51.30,€28.50,Credit Card,35-44,Cork,13806,Female
1706,2024-12-07,Light Blue Ditsy Slub Dress,Women → Dresses,1,€22.50,€11.25,Debit Card,45-54,Limerick,18047,Female
1707,07 Dec 2024,Pink Cheque Shirt Dress,Children → Girls Wear,1,€16.50,€8.41,PayPal,35-44,Kildare,10922,Female
1708,2024-12-07,White Short Sleeve Oxford Shirt,Men → Shirts,1,€47.70,€14.84,Debit Card,25-34,Louth,17647,Female
1709,2024-12-07,Rose Print Prom Dress,Children → Girls Wear,1,€37.00,€18.87,Debit Card,25-34,Clare,4591,Male
1710,2024-12-07,Mid Blue Slim Fit Ultra Flex Jeans,Men → Jeans,1,€ 48.00,€19.20,Debit Card,18-24,Galway,4646,Female
1711,2024-12-07,Black Loose Fit Jeans with Stretch,Men → Jeans,1,€ 26.10,€8.70,Credit Card,35-44,Cork,13806,Female
1712,2024-12-08,Rose Print Prom Dress,Children → Girls Wear,1,€37.00,€18.87,Debit Card,18-24,Meath,14294,Male
1713,2024-12-08,Floral Embroidered Kaftan,Children → Girls Wear,2,€64.00,€32.64,Credit Card,35-44,Carlow,4638,Female
1714,2024-12-08,Blue Floral Embroidered Mac,Children → Girls Wear,1,€35.00,€17.85,Debit Card,25-34,Dublin,8381,Male
1715,2024-12-08,Soft Velour Eyelet Lined Curtains,Homeware → Design,1,€106.00,€42.40,Credit Card,45-54,Dublin,4131,Male
1716,2024-12-08,Hawaiian Print Sun Safe Two Piece,Children → Girls Wear,1,€17.50,€8.93,Debit Card,25-34,Westmeath,9787,Female
1717,2024-12-08,Orange/Navy Shorts Three Pack,Children → Girls Wear,2,€33.00,€16.83,Debit Card,25-34,Cork,12700,Female
1718,2024-12-08,Orange/Navy Shorts Three Pack,Children → Girls Wear,2,€33.00,€16.83,Debit Card,25-34,Limerick,12916,Male
1719,2024-12-09,Navy Short Sleeve Linen Blend Shirt,Men → Shirts,-1,€21.15,€6.58,Debit Card,35-44,Limerick,9409,Female
1720,2024-12-09,Pink Slim Fit Double Cuff Shirt,Men → Shirts,1,€ 29.00,€11.02,Debit Card,55-64,Dublin,17381,Male
1721,09 Dec 2024,Floral Embroidered Kaftan,Children → Girls Wear,2,€64.00,€32.64,Debit Card,25-34,Cork,16206,Male
1722,2024-12-09,Navy Chino Trousers,Men → Trousers,3,€108.00,€52.92,Credit Card,18-24,Dublin,10150,Female
1723,2024-12-09,Black Slim Fit Jeans with Stretch,Men → Jeans,1,€46.00,€18.40,Credit Card,35-44,Wicklow,7744,Female
1724,09 Dec 2024,Metallic Cross Strap Block Heels,Men → Shoes,1,€65.00,€29.25,Debit Card,35-44,Kildare,6718,Female
1725,2024-12-09,Dawson Trolley,Homeware → Design,1,€57.00,€22.80,Credit Card,18-24,Kerry,18541,Male
1726,2024-12-10,Black Single Cuff Shirt,Men → Shirts,1,€42.00,€15.96,Credit Card,35-44,Donegal,18291,Female
1727,2024-12-10,White Tie and Shirt Set,Men → Shirts,4,€140.00,€53.20,CC,45-54,Cork,4662,Male
1728,2024-12-10,Leather Court Shoes,Women → Shoes,2,€66.60,€25.90,Credit Card,25-34,Offaly,13084,Male
1729,2024-12-10,Fluro Shorts Two Pack,Children → Boys Wear,1,€17.50,€8.93,Credit Card,25-34,Dublin,7634,Male
1730,2024-12-11,Fluro Shorts Two Pack,Children → Boys Wear,3,€52.50,€26.77,Debit Card,35-44,Dublin,17812,Male
1731,2024-12-11,Blue Floral Embroidered Mac,Children → Girls Wear,1,€ 31.50,€14.35,Credit Card,25-34,Monaghan,7071,Female
1732,2024-12-12,Black Signature Point Court Shoes,Men → Shoes,1,€44.00,€19.80,Debit Card,18-24,Dublin,4537,Male
1733,2024-12-12,Black Slim Fit Jeans with Stretch,Men → Jeans,1,€46.00,€18.40,Credit Card,35-44,Cork,2084,Male
1734,2024-12-12,Black Skinny Fit Jeans with Stretch,Men → Jeans,1,€46.00,€18.40,Credit Card,25-34,Dublin,13612,Male
1735,2024-12-12,Whitney Pullover,Women → Tops,1,€49.50,€27.50,Credit Card,18-24,Laois,3934,Male
1736,2024-12-12,Floral Embroidered Kaftan,Children → Girls Wear,2,€ 64.00,€32.64,Debit Card,18-24,Cork,3784,Female
1737,2024-12-13,Floral Embroidered Kaftan,Children → Girls Wear,1,€32.00,€16.32,Debit Card,25-34,Kerry,13059,Female
1738,2024-12-13,Blue Floral Embroidered Mac,Children → Girls Wear,1,€35.00,€17.85,Debit Card,35-44,Carlow,2469,Female
1739,2024-12-13,Whitney Pullover,Women → Tops,3,€148.50,€82.50,PayPal,25-34,Donegal,5250,Male
1740,2024-12-13,Multi Llama Vests Three Pack,Children → Girls Wear,1,€17.50,€8.93,Voucher,55-64,Dublin,12494,Female
1741,2024-12-14,Black Skinny Fit Jeans with Stretch,Men → Jeans,1,€41.40,€13.80,Debit Card,25-34,Louth,4152,Female
1742,2024-12-14,Juliette Pullover,Women → Tops,1,€47.70,€26.50,Credit Card,35-44,Dublin,17850,Female
1743,2024-12-14,Rose Print Prom Dress,Children → Girls Wear,2,€66.60,€30.34,CC,35-44,Wexford,3803,Female
1744,15 Dec 2024,Dark Wash Straight Fit Jeans,Men → Jeans,1,€33.00,€13.20,Credit Card,25-34,Cork,10847,Prefer not to say
1745,2024-12-15,Hawaiian Print Sun Safe Two Piece,Children → Girls Wear,1,€17.50,€8.93,PayPal,55-64,Cork,9947,Female
1746,2024-12-15,Light Grey Straight Fit Jeans,Men → Jeans,2,€58.00,€23.20,Debit Card,45-54,Cavan,9759,Male
1747,2024-12-15,Black Geo Jacquard Dress,Women → Dresses,1,€33.30,€14.80,Credit Card,25-34,Dublin,7107,Male
1748,15 Dec 2024,Black Skinny Fit Ultra Flex Jeans,Men → Jeans,1,€29.70,€9.90,Credit Card,35-44,Wexford,17859,Female
1749,2024-12-15,Pink Linen Blend Parallel Trousers,Men → Trousers,2,€70.00,€34.30,Debit Card,18-24,Dublin,5978,Male
1750,2024-12-15,Lyle & Scott Oxford Shirt,Men → Shirts,1,€63.00,€23.94,Debit Card,35-44,Dublin,3766,Female
1751,2024-12-15,Hawaiian Print Sun Safe Two Piece,Children → Girls Wear,2,€35.00,€17.85,Debit Card,35-44,Dublin,19419,Female
1752,2024-12-16,Black Skinny Fit Jeans with Stretch,Men → Jeans,1,€46.00,€18.40,Debit Card,45-54,Cork,8991,Female
1753,2024-12-16,Floral Embroidered Kaftan,Children → Girls Wear,3,€96.00,€48.96,Credit Card,55-64,Sligo,16131,Prefer not to say
1754,2024-12-16,Mola Headlamp,Homeware → Design,2,€86.00,€34.40,Credit Card,25-34,Dublin,1228,Female
1755,2024-12-16,Dark Blue Belted Jeans,Men → Jeans,1,€ 29.00,€11.60,Credit Card,25-34,Dublin,11481,Female
1756,2024-12-16,Orange/Navy Shorts Three Pack,Children → Girls Wear,2,€ 33.00,€16.83,Credit Card,25-34,Mayo,9091,Male
1757,2024-12-16,Black Geo Jacquard Dress,Women → Dresses,2,€66.60,€29.60,Debit Card,18-24,Waterford,2191,Male
1758,2024-12-16,Double Wall Mug,Homeware → Design,1,€12.50,€5.00,CC,25-34,Tipperary,14687,Female
1759,2024-12-16,Multi Short Sleeve Character T-shirt,Children → Boys Wear,2,€29.70,€13.53,PayPal,35-44,Cavan,9012,Female
1760,17 Dec 2024,Double Wall Mug,Homeware → Design,1,€ 12.50,€5.00,Credit Card,25-34,Westmeath,17994,Male
1761,2024-12-17,Black Loose Fit Jeans with Stretch,Men → Jeans,1,€29.00,€11.60,Credit Card,65+,Waterford,11819,Prefer not to say
1762,2024-12-17,Orange/Navy Shorts Three Pack,Children → Girls Wear,1,€16.50,€8.41,Debit Card,35-44,Tipperary,16003,Female
1763,2024-12-17,Camp Stool,Homeware → Design,5,€82.50,€33.00,Credit Card,25-34,Kildare,9034,Female
1764,2024-12-17,Black Mary Jane Shoes,Men → Shoes,1,€44.00,€19.80,Debit Card,45-54,Dublin,7750,Female
1765,2024-12-18,Black Signature Point Court Shoes,Men → Shoes,2,€88.00,€39.60,Debit Card,35-44,Cork,5968,Male
1766,2024-12-18,Pink Slim Fit Double Cuff Shirt,Men → Shirts,1,€26.10,€8.12,Credit Card,55-64,Monaghan,3556,Female
1767,18 Dec 2024,White Short Sleeve Bird Print Shirt,Men → Shirts,1,€29.00,€11.02,Credit Card,35-44,Dublin,2681,Male
1768,2024-12-18,Orange/Navy Shorts Three Pack,Children → Girls Wear,2,€33.00,€16.83,Debit Card,35-44,Tipperary,4806,Prefer not to say
1769,2024-12-18,Dark Blue Belted Jeans,Men → Jeans,1,€29.00,€11.60,Debit Card,35-44,Dublin,7116,Male
1770,2024-12-19,Navy/White Long Sleeve Gingham Cheque Shirt,Men → Shirts,2,€58.00,€22.04,Credit Card,45-54,Mayo,13484,Male
1771,2024-12-19,1000 Thread Count Cotton Sateen Collection,Homeware → Bed Bath,3,€267.00,€93.45,Credit Card,35-44,Kerry,6312,Male
1772,2024-12-19,White Short Sleeve Oxford Shirt,Men → Shirts,1,€53.00,€20.14,Debit Card,25-34,Dublin,12281,Prefer not to say
1773,2024-12-19,Navy Linen Blend Dress,Women → Dresses,1,€30.00,€15.00,Debit Card,25-34,Dublin,4322,Female
1774,2024-12-19,Pennsylvania Notebooks,Homeware → Design,7,€80.50,€32.20,Credit Card,25-34,Galway,14428,Male
1775,2024-12-19,Light Grey Straight Fit Jeans,Men → Jeans,2,€58.00,€23.20,Credit Card,25-34,Kildare,14659,Male
1776,2024-12-19,Neutral Chino Trousers,Men → Trousers,1,€35.00,€17.15,Credit Card,25-34,Dublin,6006,Prefer not to say
1777,2024-12-19,White Tie and Shirt Set,Men → Shirts,3,€105.00,€39.90,Credit Card,25-34,Cork,10547,Female
1778,2024-12-19,1000 Thread Count Cotton Sateen Collection,Homeware → Bed Bath,4,€356.00,€124.60,Debit Card,18-24,Dublin,16784,Female
1779,2024-12-19,Navy Colourblock Crew and Jogger Set,Children → Boys Wear,1,€17.50,€8.93,Credit Card,35-44,Dublin,7881,Female
